NAME,md5sum
2t9re/hancock_participant45_05052017_fingercounting.mat,2a5a4184f581a4e1a765ad8ba7c94170
2t9re/hancock_participant46_05052017_data.mat,cc5b7445e3ac1c4825aa70b4b0e18469
2t9re/hancock_participant46_05052017_fingercounting.mat,c474a2e7cc82d792ef83656af6109c22
2t9re/hancock_participant47_05052017_data.mat,cb2cbaa87fad4bf305fd38194dcd4fbe
2t9re/hancock_participant47_05052017_fingercounting.mat,4da82081a55f1c8f96454d9577a5605b
2t9re/hancock_participant48_08052017_data.mat,c2f69deef54dcf586ba3cd22970718e5
2t9re/hancock_participant48_08052017_fingercounting.mat,29a29e2e93ca9e882931f2e52ea7df79
2t9re/hancock_participant49_08052017_data.mat,b04279abe652d213bf697508fcb08127
2t9re/hancock_participant49_08052017_fingercounting.mat,11b00fb8262cc64d55153d9ac1e5187f
2t9re/hancock_participant50_08052017_data.mat,bf0bed965f9b5b8005c3fec1c67544dc
2t9re/hancock_participant50_08052017_fingercounting.mat,983fea3adfb24c856214dc095b532f12
2t9re/hancock_participant51_08052017_data.mat,b53c7174bd1be91c53d97ca10d176778
2t9re/hancock_participant51_08052017_fingercounting.mat,db940289126938e4cffae44892a5223b
2t9re/hancock_participant52_08052017_data.mat,55866ff5cc2bdbca059012c96a63fae6
2t9re/hancock_participant52_08052017_fingercounting.mat,f32b079c9e944ce5792e48867c7eccf3
2t9re/hancock_participant53_09052017_data.mat,e10497a0646e8bdf781475d68ad97edd
2t9re/hancock_participant53_09052017_fingercounting.mat,3c9a2826d47360b47c835b564df8fe30
2t9re/hancock_participant54_09052017_data.mat,84d5b5acd64b386f53ffc82906a9da2d
2t9re/hancock_participant54_09052017_fingercounting.mat,1ad666ee634a32e588997cceddba6db6
2t9re/hancock_participant55_09052017_data.mat,efab1b9602a570fb0d9fc98f093280ff
2t9re/hancock_participant55_09052017_fingercounting.mat,9b71c8a5461c9d3cf2bfdff1b6a9f219
2t9re/hancock_participant56_10052017_data.mat,5423fdc55d882579047b09044dae00fb
2t9re/hancock_participant56_10052017_fingercounting.mat,3fb8bcfc40293a8b5194664279330743
2t9re/hancock_participant57_10052017_data.mat,12a1abd594a9c9ed0e24ed558cceee4d
2t9re/hancock_participant57_10052017_fingercounting.mat,d2750242fd46b3ae264b731a968964ff
2t9re/hancock_participant58_10052017_data.mat,7fe19bc13bf2802e956493c5fc97b86e
2t9re/hancock_participant58_10052017_fingercounting.mat,7b0ef70f4b651aa9a060761ad893a9a5
2t9re/hancock_participant59_10052017_data.mat,a89b7e49592bc467519cf6237896a429
2t9re/hancock_participant59_10052017_fingercounting.mat,ca9e1fef3f21dffc9b5da6ad1817e1a3
2t9re/hancock_participant6_11042017_data.mat,7a7f9123b48f7f2bc562a1945a8d6cb0
2t9re/hancock_participant6_11042017_fingercounting.mat,21049387bd3040c502e1b136d8edb10d
2t9re/hancock_participant60_11052017_data.mat,6421e1a51b41b8da5a60332730a498d0
2t9re/hancock_participant60_11052017_fingercounting.mat,4d2f24ebc5057eecc7a2e002202240b2
2t9re/hancock_participant61_11052017_data.mat,fb1946b7cfd510f8a532d27d0b7345c9
2t9re/hancock_participant61_11052017_fingercounting.mat,ee54754d319a779c9ceefc9d5e800831
2t9re/hancock_participant62_11052017_data.mat,d3262649b99680141ff8a6b36b4da781
2t9re/hancock_participant62_11052017_fingercounting.mat,2b7506be79cb60b950569af3a6a033c9
2t9re/hancock_participant63_11052017_data.mat,54dafaeb97ebc6111268e06f1d3760e2
2t9re/hancock_participant63_11052017_fingercounting.mat,8e60a30b3e84c84d460aa24541ec9515
2t9re/hancock_participant64_11052017_data.mat,e3ae1a9207da404ccd5ea52baae648b3
2t9re/hancock_participant64_11052017_fingercounting.mat,23ed47dd330e558ee824adad39d6d1eb
2t9re/hancock_participant65_12052017_data.mat,fa7ab58ce786b21c46b5b6c75bfc9d23
2t9re/hancock_participant65_12052017_fingercounting.mat,ed7f36ed1c1e4d380046b0a7f3eaf5ac
2t9re/hancock_participant66_12052017_data.mat,151af3163142dd4d97fa57c9ad6cdda3
2t9re/hancock_participant66_12052017_fingercounting.mat,69856081ee1d994d4eee43421cd5cb8c
2t9re/hancock_participant67_12052017_data.mat,ebf1eefffe2dac11f53df8910d2ffb4b
2t9re/hancock_participant67_12052017_fingercounting.mat,a1769d7895d8e270d94e4abc654f6132
2t9re/hancock_participant7_11042017_fingercounting.mat,09bd66c694e27b2af989af1701d3e224
2t9re/hancock_participant8_11042017_fingercounting.mat,e3f0b14d46d1b806e57f36ee86aa1edc
2t9re/hancock_participant9_11042017_data.mat,3c12721868a400237bb7258c4199644f
2t9re/hancock_participant9_11042017_fingercounting.mat,b432d6a5f195e4bfbc67752d3ae4a145
3s4uh-FileList.csv,8d101435f57d4ac404377e5f8aaf28bd
3s4uh/authorlist.xls,5b79367f40e60bdf557d29e19a261ac0
3s4uh/colling_s001_170313_data.mat,3783de185ebce6c2fe31cf83a7e1c03f
3s4uh/colling_s001_170313_fingercounting.mat,2c1772dfdf1a7c719ee3d961ed061410
3s4uh/colling_s002_170313_data.mat,adf9faa955b7236c38af1d4339f244d9
3s4uh/colling_s002_170313_fingercounting.mat,fe287ec843d7fce406322928985141a5
3s4uh/colling_s003_170313_data.mat,09c7200ad607933ec53ccd58346485bd
3s4uh/colling_s003_170313_fingercounting.mat,403d425817207926b337bb271d3f3379
3s4uh/colling_s004_170313_data.mat,2d50012e5a65eec55fffe8206e56c53b
3s4uh/colling_s004_170313_fingercounting.mat,41f12a117d1b64d89c7b3a29e050bb11
3s4uh/colling_s005_170314_data.mat,d2ce583bad7d029306779f18be00ec81
3s4uh/colling_s005_170314_fingercounting.mat,dfd7fef01ea7d3150cad7f77fa9612d3
3s4uh/colling_s006_170314_data.mat,ed9ee6c77212ce5adf24352343369a77
3s4uh/colling_s006_170314_fingercounting.mat,f356db1393ea6809456642b4b83eb5f9
3s4uh/colling_s007_170314_data.mat,0edbc4fac21c6fd0087ed4de872eb91c
3s4uh/colling_s007_170314_fingercounting.mat,06a19d4c71b8093c962256e076f3b5a8
3s4uh/colling_s008_170314_data.mat,54e764f18fe61bb8701304189456dc16
3s4uh/colling_s008_170314_fingercounting.mat,499bfb541720adb4b42c293280c626f0
3s4uh/colling_s009_170314_data.mat,ec27124a55a550dbd88c381394a4bb75
3s4uh/colling_s009_170314_fingercounting.mat,8ebb7a10cba6c847744c108e556c4815
3s4uh/colling_s010_170320_data.mat,c2f6a30801dadcd747b5de2cedd7f600
3s4uh/colling_s010_170320_fingercounting.mat,c986d3a783e8abd93e85f672744229e4
3s4uh/colling_s011_170320_data.mat,077ad108277c09c0eaf011575b35f5a2
3s4uh/colling_s011_170320_fingercounting.mat,996ce6db9014f5900f94c3f6db4458a8
3s4uh/colling_s012_170320_data.mat,4a936e535bbb732573f256def1a56d14
3s4uh/colling_s012_170320_fingercounting.mat,ee94bdf694dbd29b926b4051d6ca73f8
3s4uh/colling_s013_170320_data.mat,f59575dfb679d6e1ec1e78b2c9b7a0de
3s4uh/colling_s013_170320_fingercounting.mat,173eb6157b63b766f8d4fcd9e1cb03bd
3s4uh/colling_s014_170321_data.mat,0772ee939662c04bd6b6fb2b9a039538
3s4uh/colling_s014_170321_fingercounting.mat,9fdfe21b502fac51cbbd19eb2ea89643
3s4uh/colling_s015_170321_data.mat,55902eb26b213e82e9cad7563f2b643f
3s4uh/colling_s015_170321_fingercounting.mat,8b1a8cc1bb2e8f590cd5a833a369a21b
3s4uh/colling_s016_170321_data.mat,de627576a55a261605fc81979d8cada9
3s4uh/colling_s016_170321_fingercounting.mat,497caf0e5f1ac42bd2ae899efbc0f81c
3s4uh/colling_s017_170321_data.mat,fecc28ead098162fc68934240a485a9f
3s4uh/colling_s017_170321_fingercounting.mat,00916a0fce189654b8ba94998d2c97fa
3s4uh/colling_s018_170322_data.mat,3dc86d8c6541985787971905ad5524a8
3s4uh/colling_s018_170322_fingercounting.mat,5e768bd369c07099c1b691e037b82c36
3s4uh/colling_s019_170322_data.mat,ecd0654008c1f2c07f7a4117846ded13
3s4uh/colling_s019_170322_fingercounting.mat,1b6be204304dcca30515f382fa48e651
3s4uh/colling_s020_170322_data.mat,ea9fa2cf53c3f4415aacf45cfbb21491
3s4uh/colling_s020_170322_fingercounting.mat,f73f4dbd1f851ff1d1cb2e1887b20568
3s4uh/colling_s021_170322_data.mat,0df20ccb95ad79fd1702446d157a9372
3s4uh/colling_s021_170322_fingercounting.mat,7c366e8122e812ccaf89336189f4c79e
3s4uh/colling_s022_170322_data.mat,c05248bf1799ecbddfcd44605d027d60
3s4uh/colling_s022_170322_fingercounting.mat,8aeef231c6b9b9c39eefcb01f4f0f470
3s4uh/colling_s023_170323_data.mat,1638a26e683687d1de07f7af1d98eca1
3s4uh/colling_s023_170323_fingercounting.mat,bc33865634adc1130d3cbf0a37a03cf2
3s4uh/colling_s024_170324_data.mat,54a83f2350b063271e8ec846f00c5ac9
3s4uh/colling_s024_170324_fingercounting.mat,e7a0727cfdb9fb9167d3078b1a24d727
3s4uh/colling_s025_170324_data.mat,0a32dc12a29268fd16dd46dcdfd71d99
3s4uh/colling_s025_170324_fingercounting.mat,2ac35466cdc063304a46a64d30b5ac1f
3s4uh/colling_s026_170325_data.mat,832a47dc730261c5699c8464c44ff4ba
3s4uh/colling_s026_170325_fingercounting.mat,4da9277db470a1d8219d1ce10b478b65
3s4uh/colling_s027_170327_data.mat,78e700f27da73f6d4a9608fda9514bc6
3s4uh/colling_s027_170327_fingercounting.mat,3d7db7b413cf4c77c9a55e46a7a2da01
3s4uh/colling_s028_170327_data.mat,4274358e919875660e945cb0841b6a5c
3s4uh/colling_s028_170327_fingercounting.mat,e04598f671e8b0158394e2052e1a40de
3s4uh/colling_s029_170328_data.mat,9504823c9eeff27a909ffba4679abb88
3s4uh/colling_s029_170328_fingercounting.mat,76d5747f825faeb34377b2f7f582a251
3s4uh/colling_s030_170403_data.mat,18785bd2dfe539211b5955fd368077ac
3s4uh/colling_s030_170403_fingercounting.mat,4b30453f7c51bd43c38ac85e3a639e87
3s4uh/colling_s031_170403_data.mat,a22f8dd71ba288c941cc0cd9913aa400
3s4uh/colling_s031_170403_fingercounting.mat,f55fdd95a233f45ba7c6bc95111e4b84
3s4uh/colling_s032_170403_data.mat,e9cbf5255431cefcf15d5bd21c45f0b5
3s4uh/colling_s032_170403_fingercounting.mat,15f0a654dbe85da5eb7c999c8a1cc883
3s4uh/colling_s033_170403_data.mat,58d5b19bdcd15430477cc400c3055474
3s4uh/colling_s033_170403_fingercounting.mat,1a721ba3f978c4bb78f7e9021a23e8a1
3s4uh/colling_s034_170403_data.mat,dd973ee94d1c6508ad5971976be2e557
3s4uh/colling_s034_170403_fingercounting.mat,c44180947e3fbaa34a3deeedcb4793e3
3s4uh/colling_s035_170403_data.mat,4afdbbd0b4ba22c19c9474aa54b2128c
3s4uh/colling_s035_170403_fingercounting.mat,6a64286f7a88d13474307dbd9109f995
3s4uh/colling_s036_170404_data.mat,37677b0385006c56774cd4849a11725e
3s4uh/colling_s036_170404_fingercounting.mat,a5a08559f53bbd8d91f8d49fe7996aa5
3s4uh/colling_s037_170410_data.mat,f95746117aa0059516d93169c8624879
3s4uh/colling_s037_170410_fingercounting.mat,3a7e96ec5505c27c571784328690b1b9
3s4uh/colling_s038_170410_data.mat,8e20afbcbd9af5e6076512c666060be5
3s4uh/colling_s038_170410_fingercounting.mat,4852d7bbfb0b121ef775cacbc9861e34
3s4uh/colling_s039_170412_data.mat,e42b952211530b8cfdbec184ef5e3db8
3s4uh/colling_s039_170412_fingercounting.mat,9d32d7801dd07430944fddecc2d9f893
3s4uh/colling_s040_170413_data.mat,67a6d140c72e8f738414fa95874c5378
3s4uh/colling_s040_170413_fingercounting.mat,cfbd1c28c0ef1bf5c3f23db92be62bab
3s4uh/colling_s041_170413_data.mat,6607587d04a610312beac4d1978c3b44
3s4uh/colling_s041_170413_fingercounting.mat,7d9f9f304663b0c38416058e46f0ad45
3s4uh/colling_s042_170413_data.mat,578afc45be7799d7e9648c720b0af5df
3s4uh/colling_s042_170413_fingercounting.mat,ad8d205a5ec35d169c7b73405f9f78b5
3s4uh/colling_s043_170424_data.mat,81e0085dcabf1f8d33b195a53d9e5590
3s4uh/colling_s043_170424_fingercounting.mat,5a1084babba5d3f5d3d04d065abfe202
3s4uh/colling_s044_170424_data.mat,03c941be1a2f8b68b49845c7a05ed33f
3s4uh/colling_s044_170424_fingercounting.mat,b2139ed3a879349aee2b4e9a02c9c382
3s4uh/colling_s045_170425_data.mat,d85dfcd1805927a0d42a66b46bae7894
3s4uh/colling_s045_170425_fingercounting.mat,4ac868904a528958b88b0ddcd1bcbbba
3s4uh/colling_s046_170508_data.mat,e7951686f687ec352e249e131e187ad6
3s4uh/colling_s046_170508_fingercounting.mat,6d1b1db404cda7d48a2fa64269ad2ab1
3s4uh/colling_s047_170508_data.mat,907c4385ee7f27204b370829cb0f200b
3s4uh/colling_s047_170508_fingercounting.mat,9009ec1bf719a59a8f49189c306ccf43
3s4uh/colling_s048_170508_data.mat,344933ced44e03192eecc0933ee0e39b
3s4uh/colling_s048_170508_fingercounting.mat,653ff7dc6048dfa434cf0050ef33c597
3s4uh/colling_s049_170509_data.mat,c5f7fd26429d8ce92c820aea8631b358
3s4uh/colling_s049_170509_fingercounting.mat,6cbe733b718fc6ca20445e7707592987
3s4uh/colling_s050_170515_data.mat,787c215f6c790f1fb5c62f5b3aabb7e1
3s4uh/colling_s050_170515_fingercounting.mat,80be17fa6383269ce5d96677f073755a
3s4uh/colling_s051_170518_data.mat,a2b62205b180a773fd503bff91b95b2e
3s4uh/colling_s051_170518_fingercounting.mat,fdcc583112b236dce1494d0744d23968
3s4uh/colling_s052_170519_data.mat,2fd9f7ca0260d4e007462642a4ac62a1
3s4uh/colling_s052_170519_fingercounting.mat,1500e3c3c538d702dde0a762fa2885b3
3s4uh/colling_s053_170523_data.mat,f73d7864a2b88248e5db4d754bec1323
3s4uh/colling_s053_170523_fingercounting.mat,da5ac03be6a87720902eb59a8234aa08
3s4uh/colling_s054_170526_data.mat,5977d17dae09cc97465b1fa05a5d2924
3s4uh/colling_s054_170526_fingercounting.mat,a4a902855cb58f2c422070e5be344a86
3s4uh/colling_s055_170531_data.mat,8a6db26e0a7e3ac1bb4d09eb15ae0b11
3s4uh/colling_s055_170531_fingercounting.mat,39c10312d82e3a5a0ecc6b41de0c5756
3s4uh/colling_s056_170606_data.mat,767a714e7f1a9918e5f2b4f3c45ae3fc
3s4uh/colling_s056_170606_fingercounting.mat,e34889448a15eb7207bb3c625dbeac25
3s4uh/colling_s057_170606_data.mat,d774dc1da2225dd051698c61f1a26714
3s4uh/colling_s057_170606_fingercounting.mat,aa3ebe3840f4ef76af699fe1e96f2256
3s4uh/colling_s058_170606_data.mat,3bb3d7921abdae3ffaf79f3be7568246
3s4uh/colling_s058_170606_fingercounting.mat,f07b9e65d45b1ff435b11227609002bc
3s4uh/colling_s059_170608_data.mat,0a2b06088663eda6393df016c61fcfbf
3s4uh/colling_s059_170608_fingercounting.mat,7bb474b172c5d08f0ceb3488f4f48a61
3s4uh/colling_s060_170613_data.mat,6a91b0fe6c61888bcf56c177a2f76d2f
3s4uh/colling_s060_170613_fingercounting.mat,827953da0e850ff00807d86a85cd7880
3s4uh/colling_s061_170616_data.mat,4281d0da0bab6fbe6294bd2e5ff9f398
3s4uh/colling_s061_170616_fingercounting.mat,b3e22d2d8faab98a26cadb5c1deb1686
3s4uh/colling_s062_170616_data.mat,2a3fd7b506a1ce8e6c668f015e5172e6
3s4uh/colling_s062_170616_fingercounting.mat,1e67ab6d42cc766df387498ee052f63c
3s4uh/colling_s063_170619_data.mat,7ac92198f6bb0fbec04592e456bef89e
3s4uh/colling_s063_170619_fingercounting.mat,11b44811dcf9fe66ac8f16ebab1a2966
3s4uh/colling_s064_170621_data.mat,2cfb482a98167f209ef3a074bad1a265
3s4uh/colling_s064_170621_fingercounting.mat,e7ae13a7ca7bfd1825678a705fafc9a6
3s4uh/colling_s065_170622_data.mat,241f00d7d31c6760040514b9d7b4560f
3s4uh/colling_s065_170622_fingercounting.mat,00a99dfdf37653bbfec391764068e393
3s4uh/colling_s066_170622_data.mat,91b9bb519c55e3d74cd0b962ddf212b2
3s4uh/colling_s066_170622_fingercounting.mat,144529f871f7a5b0748e3c7dbc5b6124
3s4uh/colling_s067_170622_data.mat,bb91c39af8a471d6db3199f5ebaaf10d
3s4uh/colling_s067_170622_fingercounting.mat,beadb57cf47e367d770adda225dcd25c
3s4uh/colling_s068_170623_data.mat,25896da84686b2e45834f3b353486711
3s4uh/colling_s068_170623_fingercounting.mat,c20aa884f64ded2614982dc32ef258af
3s4uh/colling_s069_170626_data.mat,cdc391c7d0f9a5b4a950250ef9c1577d
3s4uh/colling_s069_170626_fingercounting.mat,a9c94a253925f469a6c75b60bb2a3cc8
3s4uh/colling_s070_170628_data.mat,c2b2eeddf45ce30033434e5c20d353df
3s4uh/colling_s070_170628_fingercounting.mat,3afe3a7d0bc2cbdec8dd14095a079304
3s4uh/colling_s071_170705_data.mat,4e175cc52f202e957b6d4e2ccf666be4
3s4uh/colling_s071_170705_fingercounting.mat,53f2bc335436c0ff553c223d95d8b6be
3s4uh/colling_s072_170705_data.mat,5b8c7931a6471f9f748fe37b91187f28
3s4uh/colling_s072_170705_fingercounting.mat,7378ff406d6b999aa8ed33c0848cd71e
3s4uh/fischer rrr filelist.xls,522127ec25753b28f55360a3ca0450be
5hgk4-FileList.csv,9d03dc6125b7f0182d497fe29e592895
5hgk4/authorlist_bryce.xls,5870207ff366b7f42586de57766b396e
5hgk4/bryce_s1_170324_data.mat,8dd6b241ea5ca94d272060d6101f5c90
5hgk4/bryce_s1_170324_fingercounting.mat,effeddbf4550649de3065a5f03705a10
5hgk4/bryce_s10_170510_data.mat,a57cf7312056e65755b650f062b7730d
5hgk4/bryce_s10_170510_fingercounting.mat,033dbe636642cded387247136f90a656
5hgk4/bryce_s11_170510_data.mat,df5fcfe85649f2c698fb1a27d5dd5fd9
5hgk4/bryce_s11_170510_fingercounting.mat,8f1f0690131144ab3f465252b4f8251e
5hgk4/bryce_s12_170510_data.mat,91c0824a956133984d275f98707ddfd5
5hgk4/bryce_s12_170510_fingercounting.mat,e4bf8bc4b61e71d1724a0b9ce8912e46
5hgk4/bryce_s13_170511_data.mat,13ff7574499e6cb3a02a72b18d322de5
5hgk4/bryce_s13_170511_fingercounting.mat,b1b87c711a4dfa7764309a256f88d00a
5hgk4/bryce_s14_170512_data.mat,14aef44cef4449aa5a94163b84a78f90
5hgk4/bryce_s14_170512_fingercounting.mat,487f16bc42364fc1d2dc89f9fa9ce216
5hgk4/bryce_s15_170512_data.mat,776194ba0a10a661f5cbe6f3e426329b
5hgk4/bryce_s15_170512_fingercounting.mat,97fbb168774bbaa023878d559ffe0c5a
5hgk4/bryce_s16_170512_data.mat,4ebf592193c9abc13952a78eff7a004b
5hgk4/bryce_s16_170512_fingercounting.mat,0f78ebf58000f10c985153ca20addb82
5hgk4/bryce_s17_170512_data.mat,70b9ce6c076f1418ce348ea93b84aa22
5hgk4/bryce_s17_170512_fingercounting.mat,ede3bd85071648f94276d3f47eae21c7
5hgk4/bryce_s18_170512_data.mat,cadb5d341d2ce5f64272502950e97244
5hgk4/bryce_s18_170512_fingercounting.mat,4b46157da3c48c3ff1e0aeae6eec111d
5hgk4/bryce_s19_170515_data.mat,9224989452d5177c1f40be519d89dcf5
5hgk4/bryce_s19_170515_fingercounting.mat,6f12ef06279a4a13a8d82cfa32572b09
5hgk4/bryce_s2_170424_data.mat,7c40d1bbabfa61f661e6a09cbd33e500
5hgk4/bryce_s2_170424_fingercounting.mat,761ba4e9b0a33988e46c4ab87cd3c3a1
5hgk4/bryce_s20_170515_data.mat,717f2773b2d9bf093319fdd927185a63
5hgk4/bryce_s20_170515_fingercounting.mat,6e9476cde478a5239916ea00c4d87055
5hgk4/bryce_s21_170515_data.mat,acf82d2d1ed4efc8f59d49214408af70
5hgk4/bryce_s21_170515_fingercounting.mat,357a52681c6399e88a9931e98efa6b85
5hgk4/bryce_s22_170517_data.mat,f442b82b764963b3b21918f67290a770
5hgk4/bryce_s22_170517_fingercounting.mat,0aa2b16cdce5d2ecdd6c3415d42bf403
